亚历山大·冯·法肯豪森	亚力山大·冯·法肯豪森	亚历山大·冯·法尔肯豪森	亞歷山大·馮·法肯豪森	
亚历山大·冯·洪堡	亞歷山大·洪堡	弗里德里希·威廉·海因里希·亚历山大·冯·洪堡	
亚历山大·列昂尼多维奇·扎伊采夫	Aleksandr_Leonidovich_Zaitsev	
亚历山大·卡巴内尔	卡巴内尔	
亚历山大·卢卡申科	魯卡先科	盧卡申科	卢卡申科	亚历山大·格里戈里耶维奇·卢卡申科	
亚历山大·叶戈罗夫	亞歷山大·伊里奇·葉戈羅夫	
亚历山大·塞尔扣克	
亚历山大·塞维鲁	亞歷山大·塞維魯斯	
亚历山大·尤金·康拉迪	
亚历山大·弗拉基米罗维奇·鲁茨科伊	鲁茨科伊	亚历山大·鲁茨科伊	
亚历山大·弗莱明	弗莱明	Alexander_Fleming	費林明	
亚历山大·德斯普拉	亞歷山大·迪斯普拉	亚历山大·迪斯普拉特	Alexandre_Desplat	
亚历山大·格拉汉姆·贝尔	亚历山大·贝尔	亚历山大·格雷厄姆·贝尔	
亚历山大·格罗滕迪克	格羅滕迪克	亞歷山大·格羅登迪克	格罗登迪克	Alexander_Grothendieck	
亚历山大·格里戈里耶维奇·阿鲁秋年	亚历山大·阿鲁秋年	阿鲁秋年	
亚历山大·汉密尔顿	亞歷山大·漢密爾頓	亞歷山大·漢彌爾頓	亞力山大·漢彌爾頓	
亚历山大·泊里雅科夫	泊里雅科夫	
亚历山大·波波夫	阿列克山德羅·斯塔帕諾維奇·波波夫	
亚历山大·涅夫斯基	亚历山大·雅罗斯拉维奇	聖亞歷山大·涅夫斯基	阿历山大·涅夫斯基	
亚历山大·瓦西里耶维奇·苏沃洛夫	苏沃洛夫	亚历山大·苏沃罗夫	亚历山大·苏沃洛夫	
亚历山大·瓦西里耶维奇·莫索洛夫	莫索洛夫	亚历山大·莫索洛夫	
亚历山大·科普洛维奇	
亚历山大·科洛布涅夫	
亚历山大·科达	
亚历山大·米勒兰	米勒兰	
亚历山大·米哈伊洛维奇·普罗霍罗夫	亞歷山大·普羅霍羅夫	
亚历山大·米哈伊洛维奇·瓦西列夫斯基	华西列夫斯基	亚历山大·瓦西列夫斯基	亞歷山大·米哈伊洛維奇·華西列夫斯基	亚历山大·华西列夫斯基	
亚历山大·索尔仁尼琴	索尔仁尼琴	索忍尼辛	蘇辛尼津	亞歷山大·索忍尼辛	索贊尼辛	
亚历山大·罗迪奇	亚历克桑达·罗迪克	
亚历山大·考尔德	
亚历山大·蒂洪诺维奇·格列恰尼诺夫	格列恰尼诺夫	亚历山大·格列恰尼诺夫	
亚历山大·蒲柏	
亚历山大·谢尔盖耶维奇·普希金	亞歷山大·普希金	普希金	亚历山大·普希金	普式庚	亚历山达·普希金	亞力山大·普希金	
亚历山大·贝叶尔	亚历山大贝叶尔	
亚历山大·赫尔岑	赫爾岑	赫尔岑	
亚历山大·里博	
亚历山大·阿廖欣	阿廖欣	
亚历山大·雷巴克	
亚历山大·鲁利亚	
亚历山大·麦肯齐	
亚历山大·黑格	阿歷山大·海格	小亚历山大·梅格斯·黑格	
亚历山大·J·达拉斯	
亚历山大·R·托德，托德男爵	亚历山大·罗伯图斯·托德	亚历山大·R·托德	
亚历山大一世_(俄国)	亚历山大一世_(俄罗斯)	
亚历山大一世_(希腊)	
亚历山大三世_(俄国)	亚历山大三世_(俄罗斯)	
亚历山大三世桥	
亚历山大三世_(苏格兰)	
亚历山大二世_(俄国)	亚历山大二世_(俄罗斯)	
亚历山大大帝	亞歷山大帝	阿歷山大大帝	亞力山大大帝	亞歷山大大帝	亚利山大大帝	
亚历山大_(波兰)	
亚历山德拉·费奥多罗芙娜皇后_(尼古拉一世)	
亚历山德罗·佩尔蒂尼	
亚历山德罗·德·美第奇	亚历山德罗·德·梅第奇	
亚历山德罗·德尔·皮耶罗	亚历桑德罗·德尔·皮耶罗	德尔·皮耶罗	迪比亞路	阿歷山度羅·迪·比亞路	皮耶罗	德尔皮耶罗	
亚历山德罗·斯特拉代拉	斯特拉代拉	
亚历山德罗·迪亚曼蒂	Alessandro_Diamanti	
亚历山德罗斯·马夫罗科扎托斯	
亚历山达罗·孟佐尼	
亚历杭德罗·加西亚·卡图尔拉	卡图尔拉	
亚历桑德罗斯·科里齐斯	亚历山德罗斯·科里齐斯	亚历山大·科里齐斯	
亚妮特·贝尔莫伊	
亚尔马·沙赫特	
亚当·兰伯特	亞當·藍伯特	
亚当·卡齐米日·恰尔托雷斯基	
亚当·威廉·莫尔特克	
亚当·密茨凯维奇	
亚当·扎加耶夫斯基	
亚当·斯密	亞當·史密斯	亞當·史密夫	阿當·斯密	亞當·斯密	亞當史密斯	斯密	亞當斯密	
亚当·科利	亞當·科利	
亚当·米奇尼克	
亚当·耶日·恰尔托雷斯基	
亚当·萨维奇	亞當·沙維奇	
亚当·费德里奇	
亚德兰卡·科索尔	
亚德利·史密斯	
亚德里安·布拉奥	
亚杰丁·艾哈迈德	
亚森特·里戈	
亚沃维·阿博伊博	亚沃维·马吉·阿博伊博	
亚瑟·叔本华	阿·叔本华	叔本华	叔本華	
亚瑟·泰德，第一代泰德男爵	亚瑟·泰德	
亚瑟·爱丁顿	亚瑟·埃丁顿	亚瑟·斯坦利·爱丁顿	爱丁顿	
亚瑟·菲利普	Arthur_Phillip	阿瑟·菲利普	亞瑟·菲利浦	
亚瑟·阿什	阿瑟·阿什	Arthur_Ashe	
亚瑟小子	
亚科·欣蒂卡	Jaakko_Hintikka	亞可·很提卡	
